xid,xqmc,adress,usetype,built,county,zone,在售202311,在租202311,price202311,rate202311,在售202403,在租202403,price202403,rate202403,BaiduX,BaiduY,WGS84X,WGS84Y
2700060361,荷花苑,香港路388号,住宅,2001年建成,江汉,唐家墩,0,0,13492,-8.64%,3,0,13610,5.50%,114.2803802,30.61844254,114.268433,30.61495284
2700060259,华顺公寓,江汉四路14号,住宅,2004年建成,江汉,江汉路,0,0,17318,-5.29%,0,0,17560,0.01%,114.2935791,30.58826065,114.2816003,30.58497366
2700060124,华西公寓,新华西路与马场小路交界处,住宅,2003年建成,江汉,范湖西北湖,0,0,15590,3.00%,0,0,15742,0.00%,114.2728653,30.61482048,114.2609592,30.61120478
2700060123,浩海丰太花园,红旗渠路中段浩海丰太花园,住宅,2000年建成,江汉,红旗渠常青路,0,0,12132,2.91%,0,0,11176,4.73%,114.263092,30.63262367,114.2512146,30.6288458
2700060304,浩海公寓,红旗渠路常青路,住宅,2003年建成,江汉,红旗渠常青路,0,0,18168,-2.00%,0,0,18329,-1.00%,114.264267,30.63219643,114.2523856,30.62843492
2610020693,华银城,建设大道737号,住宅,2001年建成,江汉,范湖西北湖,0,2,15088,-0.11%,1,5,15005,0.36%,114.2814255,30.60468483,114.2694872,30.60122142
2610019930,鸿泰佳园,青年路279号,住宅,2001年建成,江汉,王家墩CBD,0,0,13529,0.64%,0,0,13169,0.00%,114.268364,30.60667419,114.2564869,30.60298951
2610009221,滑坡路公寓,江岸黄浦大街88号附近,住宅,1992年建成,江汉,武广万松园,0,0,19779,1.00%,0,0,18782,-3.00%,114.2768402,30.58433533,114.2649432,30.58080657
2610009462,九天公寓,中北路129号,住宅,1998年建成,武昌,中北路,0,0,14138,-3.00%,0,0,12485,-2.91%,114.3504257,30.56514549,114.3385006,30.5612716
2610155586,和风里,"新华路以东,黄孝北路以北",住宅,1990年建成,江汉,范湖西北湖,0,5,14183,-9.17%,0,9,13482,-0.57%,114.2795258,30.60585594,114.2675959,30.6023601
2610904414,华航大厦,王家巷民权路2号,住宅,1996年建成,江汉,友谊路,0,0,17988,-4.21%,0,0,18047,-1.42%,114.3008575,30.57578468,114.2888602,30.57255388
2610889844,华盈里小区,中山大道民生路口,住宅,1991年建成,江汉,江汉路,0,0,29967,-2.00%,0,0,29042,-3.00%,114.2975006,30.58280563,114.285511,30.57955425
2610878550,贺家墩社区,汉口火车站金家墩汽车客运站旁,住宅,1996年建成,江汉,范湖西北湖,0,0,18628,2.00%,0,0,19567,-1.00%,114.2609177,30.61853027,114.2490554,30.61473234
2610866542,花楼街社区,江汉区三民片花楼社区,住宅,1990年建成,江汉,江汉路,0,0,23147,-2.00%,0,0,24058,2.00%,114.3003998,30.58348656,114.2884015,30.58025071
2610803546,汉口饭店综合楼,红旗渠常青路汉口饭店综合楼,住宅,2002年建成,江汉,复兴村常码头,0,0,13939,-2.00%,0,0,14048,-1.14%,114.2505112,30.61233902,114.2386708,30.60845939
2610803464,汉口公寓,江汉区唐家墩汉口公寓,住宅,1999年建成,江汉,红旗渠常青路,0,0,26077,2.00%,0,0,26850,1.00%,114.2561874,30.62132454,114.2443336,30.61747542
2610802906,湖北省药材公司宿舍,江汉片区万松街湖北省药材公司宿舍,住宅,2004年建成,江汉,范湖西北湖,0,0,23749,-2.00%,0,0,24697,-2.00%,114.2699509,30.60932541,114.258064,30.60566458
2610800316,湖北教育出版社宿舍,机场河路出版社后大院子里,住宅,2002年建成,江汉,王家墩CBD,0,0,22994,1.00%,0,0,23451,1.00%,114.2690735,30.60617638,114.257194,30.60250338
2610758582,黄菱苑,天门墩长江日报路59-73号,住宅,1996年建成,江汉,范湖西北湖,0,0,16755,1.00%,0,0,17076,3.00%,114.2856216,30.60796547,114.2736588,30.60456587
2610669512,花桥三期,江岸区同建大江园旁,住宅,2000年建成,江汉,唐家墩,0,0,17644,1.00%,0,0,18158,-3.00%,114.2825623,30.62297249,114.2706003,30.61951589
2610659478,航侧商住楼,范湖机场河472号航侧商住楼,住宅,1993年建成,江汉,范湖西北湖,0,0,27384,3.00%,0,0,28491,1.00%,114.2692261,30.60994339,114.2573418,30.60627035
2610649230,和平里社区,大兴路和平里社区,住宅,1995年建成,江汉,友谊路,0,0,23425,3.00%,0,0,24124,1.00%,114.299614,30.57466125,114.2876199,30.57142548
2610644676,恒发新村,三眼桥路169号,住宅,1992年建成,江汉,唐家墩,0,0,10327,-10.31%,0,0,11246,-2.95%,114.2861328,30.61761284,114.2741576,30.61421451
2610642278,航侧小区,青年路472号,住宅,1993年建成,江汉,范湖西北湖,0,0,12138,-9.16%,0,0,9898,-19.94%,114.2692261,30.60994339,114.2573418,30.60627035
2610637188,华中社区,江汉二路华中社区,住宅,1996年建成,江汉,江汉路,0,0,15110,-2.96%,0,0,15509,2.71%,114.2943802,30.58765793,114.2823987,30.58437898
2610644650,航空路省地矿大院,"航空路武广后,解放大道684号省地矿大院",住宅,1998年建成,江汉,武广万松园,0,0,15976,-2.00%,0,0,16949,0.00%,114.2745361,30.58579063,114.2626498,30.58222154
2610631604,华安里社区,复兴五村华安里社区,住宅,1996年建成,江汉,复兴村常码头,0,0,18526,0.00%,0,0,18325,-2.00%,114.2472229,30.62364578,114.2353712,30.61975097
2610630392,红光小区二期,新湾四路25(红光小学对面),住宅,1998年建成,江汉,红旗渠常青路,0,0,10609,-5.63%,0,0,10652,-0.77%,114.256485,30.6359272,114.244624,30.63207321
2610622668,航空社区,航空路建设大道路口,住宅,1993年建成,江汉,武广万松园,0,0,12227,0.00%,0,0,12089,3.00%,114.2672806,30.59247208,114.2554225,30.58877945
2610009458,江畔新城,临江大道14号(大成路与临江大道交汇处),住宅,2006年建成,武昌,阅马场首义,0,0,19554,-0.48%,0,0,17715,4.27%,114.2999115,30.54806328,114.2879019,30.54483367
2610064760,江城华庭二期,京汉大道661号,住宅,2004年建成,江汉,武广万松园,0,0,20713,0.00%,0,0,20907,0.00%,114.2854691,30.58755112,114.2735266,30.58416187
2700060263,嘉鑫大厦,青年路153号嘉鑫大厦,住宅,2002年建成,江汉,武广万松园,0,0,14761,5.81%,0,0,13030,0.51%,114.2693405,30.59511948,114.2574714,30.59145791
2700060253,江锋大厦,常青路与发展大道东南角交汇处,住宅,2003年建成,江汉,范湖西北湖,0,0,13642,0.14%,0,0,13212,0.01%,114.2575607,30.61868477,114.2457066,30.61484994
2700060121,佳兴苑,常宏里37-41号,住宅,2003年建成,江汉,范湖西北湖,0,0,11211,-1.65%,0,0,11086,-0.99%,114.255188,30.61701965,114.2433394,30.61316487
2700060095,江城华庭,江汉区京汉大道661-663号,住宅,2003年建成,江汉,武广万松园,0,0,20186,-1.17%,0,0,20565,-0.71%,114.2854691,30.58755112,114.2735266,30.58416187
2610022427,江汉市政小区,红旗渠路100号,住宅,1998年建成,江汉,红旗渠常青路,0,0,12542,1.41%,0,0,12216,-1.52%,114.2565765,30.62884331,114.2447173,30.62499345
2610009311,金涛大厦,前进四路90附近(前进4路),住宅,1999年建成,江汉,江汉路,0,0,17197,1.17%,0,0,17197,0.00%,114.2908554,30.58746147,114.2788882,30.58414511
2610009216,江北园丁苑,唐家墩下牯牛洲二村164号,住宅,1998年建成,江汉,范湖西北湖,0,0,13228,-3.73%,0,0,12663,1.20%,114.2679367,30.61639595,114.2560513,30.61269816
2610161774,荷花池长航宿舍,荷花池村108-111号,住宅,暂无资料,江汉,唐家墩,0,0,11480,-10.57%,0,0,11475,-3.62%,114.281868,30.61780548,114.2699138,30.61434075
2610161734,红松巷,红松巷,住宅,暂无资料,江汉,武广万松园,0,0,14377,-3.04%,0,0,14929,2.00%,114.2782745,30.59708023,114.2663603,30.59356886
2610161330,黄孝北路15号,黄孝北路15号,住宅,暂无资料,江汉,范湖西北湖,0,0,13359,-0.36%,0,0,12443,-0.77%,114.2826309,30.60625076,114.2706848,30.60280591
2610161404,湖北楚江物资公司宿舍,民意一路19号,住宅,暂无资料,江汉,友谊路,0,0,16655,0.00%,0,0,16279,0.00%,114.2887115,30.58150291,114.276757,30.57816247
2610161432,横桥村,横桥村52号,住宅,暂无资料,江汉,江汉路,0,0,19332,0.00%,0,0,16126,2.45%,114.2903214,30.58975029,114.2783549,30.58642624
2610159940,航空小路,航空小路10号,住宅,1995年建成,江汉,武广万松园,0,0,13830,-1.87%,0,0,13519,0.00%,114.2669525,30.59337044,114.255095,30.58967223
2610156770,和祥里社区,武汉市江汉区和祥里社区,住宅,1999年建成,江汉,红旗渠常青路,0,0,11089,-1.63%,0,0,10796,-5.20%,114.2682266,30.63518524,114.2563291,30.6314818
2610803522,机械局宿舍,江汉区唐家墩工贸旁机械局宿舍,住宅,2001年建成,江汉,唐家墩,0,0,21408,2.00%,0,0,21587,-2.00%,114.277916,30.62155914,114.2659787,30.61802587
2610665970,警卫大厦,长江日报路警卫大厦,住宅,2003年建成,江汉,范湖西北湖,0,0,14187,1.00%,0,0,13754,-2.00%,114.2835388,30.60941315,114.2715847,30.60598065
2610886256,江宏小区,雄楚大道222号(新公安厅旁边),住宅,1990年建成,武昌,南湖花园,0,0,11046,-3.00%,0,0,11855,1.00%,114.3385086,30.52263451,114.3265204,30.5189805
2610882526,教工公寓,粮道街118号,住宅,1998年建成,武昌,司门口,0,0,24125,-3.00%,0,0,25581,3.00%,114.3125992,30.55340004,114.3005778,30.55015256
2610881374,解放桥鲶鱼套小区,解放桥510起点站附近,住宅,1995年建成,武昌,阅马场首义,0,0,19902,-3.00%,0,0,19694,-1.00%,114.299118,30.53311157,114.2870978,30.5298792
2610867556,吉祥巷小区,武昌司门口彭刘扬路吉祥巷,住宅,2001年建成,武昌,阅马场首义,0,0,13366,-1.00%,0,0,13954,3.00%,114.3032227,30.54860497,114.2912058,30.54538552
2610867026,吉祥人家,武珞路四巷十五中对面,住宅,1996年建成,武昌,中南丁字桥,0,0,26664,2.00%,0,0,25341,-3.00%,114.3295822,30.54080772,114.317578,30.53732595
2610866272,九中宿舍,武昌区首义片阅马场复兴路九中单位宿舍,住宅,2003年建成,武昌,阅马场首义,0,0,21796,3.00%,0,0,21132,-2.00%,114.3090286,30.53488922,114.296992,30.53166354
2610866232,九通商厦,武昌区青鱼咀片九通商厦,住宅,1999年建成,武昌,中北路,0,0,34365,2.00%,0,0,33328,-3.00%,114.3549881,30.57079887,114.3430724,30.56686139
2610865314,江厦新村,石牌岭竹苑小区站,住宅,1998年建成,武昌,中南丁字桥,0,0,14725,-2.88%,1,0,14597,4.20%,114.3460846,30.52853012,114.3341209,30.52473168
2610805590,积玉桥公安局小区,积玉桥公平路14号,住宅,2002年建成,武昌,积玉桥,0,0,14557,-2.00%,0,0,13974,-2.00%,114.3215714,30.56335449,114.3095662,30.56000558
2610799264,九亩地小区,武昌区杨园江南公寓旁,住宅,1998年建成,武昌,徐东,0,0,14293,2.21%,0,0,11535,-3.88%,114.3566513,30.60835648,114.3447133,30.60438051
2610794260,江夏新村社区,武昌区石牌岭路,住宅,2005年建成,武昌,中南丁字桥,0,0,20595,1.00%,0,0,19184,-2.00%,114.3460922,30.52846146,114.3341285,30.52466289
2610781338,锦绣江南三期,中北路126号(车家岭站),住宅,2009年建成,武昌,中北路,0,0,20614,1.00%,0,0,22752,3.00%,114.3631897,30.57004929,114.3512772,30.56604293
2610753432,江零社区,阅马场首义路五巷内江零小区,住宅,2002年建成,武昌,阅马场首义,0,0,17148,-0.73%,0,0,17072,-0.33%,114.3165741,30.54444695,114.3045467,30.54116389
2610635248,积玉桥电信小区,和平大道积玉桥车站附近,住宅,1998年建成,武昌,积玉桥,0,0,15375,-7.46%,0,0,15952,0.01%,114.3173904,30.56375504,114.3053792,30.56046076
2610632742,建行宿舍,丁字桥付家坡一路建设银行宿舍,住宅,1997年建成,武昌,阅马场首义,0,0,28247,3.00%,0,0,27679,-1.00%,114.3229294,30.54481888,114.3109121,30.54145155
2610630304,锦绣江南二期,武昌中北路126号,住宅,2009年建成,武昌,中北路,0,0,25666,1.00%,0,0,26964,0.00%,114.3623962,30.57155418,114.3504843,30.56755142
2610621516,积玉桥粮食局宿舍,武昌积玉桥临江大道64号,住宅,1996年建成,武昌,司门口,0,0,16311,2.00%,0,0,16293,-3.00%,114.3030014,30.55511665,114.2909906,30.55189628
2610612056,街道口珞珈山公寓,街道口珞珈山大厦旁边,住宅,1998年建成,武昌,街道口,0,0,12529,1.29%,0,0,12847,0.00%,114.3560486,30.53544998,114.3441084,30.53150475
2610606724,精典公寓,亚贸新东方学校旁边,住宅,2000年建成,武昌,中南丁字桥,0,1,14979,-2.32%,0,0,14293,-2.39%,114.348793,30.53359222,114.3368392,30.52974725
2610606670,建机宿舍,中北路车家岭东亭小区附近,住宅,1992年建成,武昌,东湖东亭,0,0,15337,-5.93%,0,0,14749,-0.65%,114.3634262,30.5725174,114.351514,30.56850923
2610650304,江汉雅苑公寓,唐蔡路129号,住宅,2007年建成,江汉,塔子湖,0,0,15758,-6.85%,0,0,15816,-0.02%,114.2804031,30.62590408,114.2684502,30.6224104
2610765578,康乐里社区,武昌新河街康乐里社区,住宅,2000年建成,武昌,积玉桥,0,0,19507,0.09%,0,0,18141,1.20%,114.3254471,30.57620811,114.3134532,30.57279443
2610370022,快乐时光国际公寓,武珞路230号付家坡车站旁,住宅,2006年建成,武昌,中南丁字桥,0,0,21131,-3.00%,0,0,22636,3.00%,114.3337097,30.54173088,114.3217187,30.53816954
2610159542,解放路320号,解放路320号,住宅,暂无资料,武昌,阅马场首义,0,0,15787,0.00%,0,0,14055,-2.99%,114.3049316,30.54628944,114.2929096,30.54307138
2610159540,解放路282号-288号,"解放路282号, 解放路284号, 解放路2..",住宅,1970年建成,武昌,阅马场首义,0,0,18843,-0.56%,0,0,18480,-12.78%,114.3046112,30.54456329,114.2925881,30.54134533
2610159538,解放路257号,解放路257号,住宅,暂无资料,武昌,阅马场首义,0,0,22648,9.45%,0,0,20270,-1.36%,114.3041534,30.54354477,114.2921302,30.54032668
2610159536,解放路249号,解放路249号,住宅,暂无资料,武昌,阅马场首义,0,0,18116,4.50%,0,0,15453,-1.00%,114.3039474,30.54293823,114.291924,30.53972003
2610159528,解放路419-423号,解放路423号,住宅,暂无资料,武昌,阅马场首义,0,0,17617,1.00%,0,0,18696,2.00%,114.3053284,30.54968071,114.2933088,30.54646229
2610159522,解放路448附3号,解放路448附3号,住宅,暂无资料,武昌,司门口,0,0,18988,-1.00%,0,0,19353,1.00%,114.3067245,30.55407906,114.2947069,30.55085864
2610157838,建筑设计院东区,中南路62到64号,住宅,1992年建成,武昌,中南丁字桥,0,0,36436,-0.46%,1,0,36797,-3.72%,114.3416595,30.54742813,114.3296985,30.54370974
2610154006,江零南苑,张之洞路284号,住宅,2012年建成,武昌,阅马场首义,0,0,18853,-5.32%,0,0,19185,0.15%,114.3198395,30.53788185,114.3078104,30.53455967
2610153442,解放路工行宿舍,武昌区解放路379号,住宅,2005年建成,武昌,阅马场首义,0,0,16358,-1.00%,0,0,15864,1.00%,114.3048172,30.54767418,114.2927966,30.54445602
2610153366,胶管厂宿舍,粮道街186号,住宅,1990年建成,武昌,司门口,0,0,17982,7.14%,0,0,17622,-1.34%,114.3165512,30.55199814,114.3045307,30.54871478
2611234846,金沙小区,武昌区小东门紫沙路90号,住宅,2000年建成,武昌,小东门,0,0,25613,1.00%,0,0,25577,3.00%,114.3289032,30.55283928,114.3169079,30.54936925
2610924172,积玉桥省建行学校宿舍,积玉桥和平大道与中山路交叉口,住宅,1998年建成,武昌,积玉桥,0,0,25013,1.00%,0,0,25489,-3.00%,114.3135757,30.5617485,114.3015607,30.55849233
2610648790,集宝里社区,汉正街东端商业城,住宅,1995年建成,江汉,友谊路,0,0,11765,0.00%,0,0,11765,1.24%,114.2896194,30.57386208,114.2776621,30.5705364
2610905120,积玉桥工商宿舍,积玉桥街工商宿舍,住宅,1991年建成,武昌,阅马场首义,0,0,22112,-2.00%,0,0,21868,0.00%,114.3048172,30.54767418,114.2927966,30.54445602
2610880830,粮道街工商所宿舍,粮道街工商所附近,住宅,2000年建成,武昌,司门口,0,0,22728,1.00%,0,0,22697,3.00%,114.3112335,30.55349541,114.2992122,30.55025711
2610867102,粮道街美术学院宿舍,武汉市武昌区粮道街华中村70号,住宅,1996年建成,武昌,司门口,0,0,20259,-3.88%,0,0,20691,2.59%,114.3112869,30.56075478,114.2992711,30.55751526
2610867030,联盟路小区,湖北省武汉市和平大道联盟路61号,住宅,2001年建成,武昌,徐东,0,0,20738,-3.00%,0,0,20926,2.00%,114.365921,30.61501312,114.3539755,30.61097319
2610866320,莲溪寺一村,武昌付家坡中南丁字桥武莲路莲溪寺,住宅,2000年建成,武昌,中南丁字桥,0,0,19732,-1.00%,0,0,11707,0.01%,114.332962,30.52607155,114.3209577,30.52252666
2610866206,梨园医院小区,武昌区梨园片东湖大门梨园广场附近,住宅,2001年建成,武昌,东湖东亭,0,0,16528,-14.65%,0,0,16250,-3.64%,114.3834915,30.58606148,114.371523,30.58214379
2610866194,郎家巷小区,粮道街胭脂路郎家巷小区,住宅,1996年建成,武昌,司门口,0,0,18707,0.00%,0,0,17805,1.00%,114.3134613,30.55680275,114.3014428,30.55354822
2610822618,粮道街中医院宿舍,武昌区法院对面,住宅,1998年建成,武昌,积玉桥,0,0,15792,-4.34%,0,0,15110,-1.48%,114.320282,30.56262589,114.3082742,30.55929535
2610616914,粮道小区,粮道街云架桥粮道街中学周边附近小区,住宅,1995年建成,武昌,司门口,0,0,21254,3.00%,0,0,20825,0.00%,114.3131485,30.55367279,114.3011274,30.5504211
2610612088,珞珈山花园社区,八一路武大附近东湖边,住宅,1990年建成,武昌,街道口,0,0,20151,1.00%,0,0,19737,-2.00%,114.3801498,30.5364399,114.3681736,30.53249314
2610610528,乐业小区,友谊大道601附28(才华街和友谊大道交汇处..,住宅,1996年建成,武昌,徐东,0,0,13568,-5.16%,0,0,13142,-1.68%,114.3518372,30.60051155,114.339901,30.59660085
2610593986,绿洲公寓,积玉桥和平大道三层楼车站旁,住宅,1999年建成,武昌,积玉桥,0,0,16185,-3.84%,0,0,18233,1.27%,114.3220444,30.57782364,114.3100428,30.57446361
2610385262,列电新村,江盛路106号,住宅,2000年建成,武昌,武泰闸烽火,0,0,14096,0.00%,0,0,13807,2.00%,114.3007278,30.51404762,114.2886978,30.51082673
2610074025,龙凯大厦,和平大道杨园749-1号,住宅,2004年建成,武昌,徐东,0,0,18792,-0.20%,0,0,18266,0.94%,114.3535309,30.61045837,114.3415868,30.60651797
2610319270,珞涵新都,八一路与卓刀泉北路交汇处东湖村,住宅,1996年建成,武昌,街道口,0,0,20040,0.00%,0,0,18481,-3.00%,114.3809052,30.53539658,114.368925,30.53145817
2700060221,临江府,和平大道157,住宅,2000年建成,武昌,积玉桥,0,0,29091,3.00%,0,0,28773,3.00%,114.3148422,30.56713295,114.3028303,30.56386455
2700060394,龙源国际广场,中北路姚家岭24号,住宅,1999年建成,武昌,中北路,0,0,18892,-3.00%,0,0,14012,-2.06%,114.3488464,30.56089783,114.3369156,30.55704951
2610161918,丽江龙城,体育馆路22号,住宅,暂无资料,武昌,中北路,0,0,31932,0.00%,0,0,31258,2.00%,114.3412704,30.55404663,114.3293141,30.5503352
2610163542,矿局街小区,矿局街26号,住宅,暂无资料,武昌,徐东,0,0,21184,-6.69%,0,0,20014,3.00%,114.3491364,30.59946632,114.3371958,30.59559725
2610866286,康华园,武昌区紫阳路片新桥车站康华园,住宅,1999年建成,武昌,阅马场首义,0,0,17458,-8.33%,0,0,15363,-1.22%,114.3051987,30.53249168,114.2931646,30.52927469
2610841346,康欣楼,丁字桥路72号,住宅,2001年建成,武昌,中南丁字桥,0,0,20689,0.00%,0,0,20084,1.00%,114.3351364,30.52975845,114.3231407,30.5261701
